Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2735","Meat, Other","2012","2012","kcal/cap/d","4.06","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2735","Meat, Other","2012","2012","million Kcal","140078.85","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2735","Meat, Other","2012","2012","g/cap/d","0.55","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","671","Protein supply quantity (t)","S2735","Meat, Other","2012","2012","t","18988.08","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","684","Fat supply quantity (g/capita/day)","S2735","Meat, Other","2012","2012","g/cap/d","0.21","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","681","Fat supply quantity (t)","S2735","Meat, Other","2012","2012","t","7070.15","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5511","Production","S2735","Meat, Other","2013","2013","1000 t","113","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import quantity","S2735","Meat, Other","2013","2013","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5072","Stock Variation","S2735","Meat, Other","2013","2013","1000 t","12","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5911","Export quantity","S2735","Meat, Other","2013","2013","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2735","Meat, Other","2013","2013","1000 t","101","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5131","Processing","S2735","Meat, Other","2013","2013","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5170","Residuals","S2735","Meat, Other","2013","2013","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5142","Food","S2735","Meat, Other","2013","2013","1000 t","101","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2013","2013","kg/cap","1.04","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2735","Meat, Other","2013","2013","kcal/cap/d","3.91","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2735","Meat, Other","2013","2013","million Kcal","138438.84","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2735","Meat, Other","2013","2013","g/cap/d","0.53","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","671","Protein supply quantity (t)","S2735","Meat, Other","2013","2013","t","18755.8","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","684","Fat supply quantity (g/capita/day)","S2735","Meat, Other","2013","2013","g/cap/d","0.2","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","681","Fat supply quantity (t)","S2735","Meat, Other","2013","2013","t","6991.67","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5511","Production","S2735","Meat, Other","2014","2014","1000 t","113","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import quantity","S2735","Meat, Other","2014","2014","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5072","Stock Variation","S2735","Meat, Other","2014","2014","1000 t","8","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5911","Export quantity","S2735","Meat, Other","2014","2014","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2735","Meat, Other","2014","2014","1000 t","106","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5170","Residuals","S2735","Meat, Other","2014","2014","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5142","Food","S2735","Meat, Other","2014","2014","1000 t","106","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2014","2014","kg/cap","1.06","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2735","Meat, Other","2014","2014","kcal/cap/d","3.98","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2735","Meat, Other","2014","2014","million Kcal","144768.79","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2735","Meat, Other","2014","2014","g/cap/d","0.54","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","671","Protein supply quantity (t)","S2735","Meat, Other","2014","2014","t","19627.74","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","684","Fat supply quantity (g/capita/day)","S2735","Meat, Other","2014","2014","g/cap/d","0.2","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","681","Fat supply quantity (t)","S2735","Meat, Other","2014","2014","t","7305.11","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5511","Production","S2735","Meat, Other","2015","2015","1000 t","116","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import quantity","S2735","Meat, Other","2015","2015","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5072","Stock Variation","S2735","Meat, Other","2015","2015","1000 t","8","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2735","Meat, Other","2015","2015","1000 t","108","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5154","Other uses (non-food)","S2735","Meat, Other","2015","2015","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5170","Residuals","S2735","Meat, Other","2015","2015","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5142","Food","S2735","Meat, Other","2015","2015","1000 t","108","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2015","2015","kg/cap","1.06","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2735","Meat, Other","2015","2015","kcal/cap/d","3.97","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2735","Meat, Other","2015","2015","million Kcal","148514.09","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2735","Meat, Other","2015","2015","g/cap/d","0.54","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","671","Protein supply quantity (t)","S2735","Meat, Other","2015","2015","t","20119.61","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","684","Fat supply quantity (g/capita/day)","S2735","Meat, Other","2015","2015","g/cap/d","0.2","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","681","Fat supply quantity (t)","S2735","Meat, Other","2015","2015","t","7501.03","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5511","Production","S2737","Fats, Animals, Raw","2010","2010","1000 t","23","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import quantity","S2737","Fats, Animals, Raw","2010","2010","1000 t","24","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5072","Stock Variation","S2737","Fats, Animals, Raw","2010","2010","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5911","Export quantity","S2737","Fats, Animals, Raw","2010","2010","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2737","Fats, Animals, Raw","2010","2010","1000 t","47","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5123","Losses","S2737","Fats, Animals, Raw","2010","2010","1000 t","1","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5131","Processing","S2737","Fats, Animals, Raw","2010","2010","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5154","Other uses (non-food)","S2737","Fats, Animals, Raw","2010","2010","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5170","Residuals","S2737","Fats, Animals, Raw","2010","2010","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5142","Food","S2737","Fats, Animals, Raw","2010","2010","1000 t","46","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2010","2010","kg/cap","0.52","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2737","Fats, Animals, Raw","2010","2010","kcal/cap/d","7.17","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2737","Fats, Animals, Raw","2010","2010","million Kcal","233549.57","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2737","Fats, Animals, Raw","2010","2010","g/cap/d","0.06","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","671","Protein supply quantity (t)","S2737","Fats, Animals, Raw","2010","2010","t","1812.55","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","684","Fat supply quantity (g/capita/day)","S2737","Fats, Animals, Raw","2010","2010","g/cap/d","0.77","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","681","Fat supply quantity (t)","S2737","Fats, Animals, Raw","2010","2010","t","25139.33","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5511","Production","S2737","Fats, Animals, Raw","2011","2011","1000 t","23","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import quantity","S2737","Fats, Animals, Raw","2011","2011","1000 t","6","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5072","Stock Variation","S2737","Fats, Animals, Raw","2011","2011","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5911","Export quantity","S2737","Fats, Animals, Raw","2011","2011","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2737","Fats, Animals, Raw","2011","2011","1000 t","30","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5123","Losses","S2737","Fats, Animals, Raw","2011","2011","1000 t","1","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5131","Processing","S2737","Fats, Animals, Raw","2011","2011","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5154","Other uses (non-food)","S2737","Fats, Animals, Raw","2011","2011","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5170","Residuals","S2737","Fats, Animals, Raw","2011","2011","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5142","Food","S2737","Fats, Animals, Raw","2011","2011","1000 t","29","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2011","2011","kg/cap","0.31","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2737","Fats, Animals, Raw","2011","2011","kcal/cap/d","5.76","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2737","Fats, Animals, Raw","2011","2011","million Kcal","192950.64","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2737","Fats, Animals, Raw","2011","2011","g/cap/d","0.05","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","671","Protein supply quantity (t)","S2737","Fats, Animals, Raw","2011","2011","t","1758.28","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","684","Fat supply quantity (g/capita/day)","S2737","Fats, Animals, Raw","2011","2011","g/cap/d","0.62","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","681","Fat supply quantity (t)","S2737","Fats, Animals, Raw","2011","2011","t","20654.18","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5511","Production","S2737","Fats, Animals, Raw","2012","2012","1000 t","20","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import quantity","S2737","Fats, Animals, Raw","2012","2012","1000 t","3","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5072","Stock Variation","S2737","Fats, Animals, Raw","2012","2012","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5911","Export quantity","S2737","Fats, Animals, Raw","2012","2012","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2737","Fats, Animals, Raw","2012","2012","1000 t","23","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5123","Losses","S2737","Fats, Animals, Raw","2012","2012","1000 t","1","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5131","Processing","S2737","Fats, Animals, Raw","2012","2012","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5154","Other uses (non-food)","S2737","Fats, Animals, Raw","2012","2012","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5170","Residuals","S2737","Fats, Animals, Raw","2012","2012","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5142","Food","S2737","Fats, Animals, Raw","2012","2012","1000 t","22","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2012","2012","kg/cap","0.24","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2737","Fats, Animals, Raw","2012","2012","kcal/cap/d","4.36","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2737","Fats, Animals, Raw","2012","2012","million Kcal","150440.4","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2737","Fats, Animals, Raw","2012","2012","g/cap/d","0.04","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","671","Protein supply quantity (t)","S2737","Fats, Animals, Raw","2012","2012","t","1511.62","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","684","Fat supply quantity (g/capita/day)","S2737","Fats, Animals, Raw","2012","2012","g/cap/d","0.47","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","681","Fat supply quantity (t)","S2737","Fats, Animals, Raw","2012","2012","t","16041.57","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5511","Production","S2737","Fats, Animals, Raw","2013","2013","1000 t","21","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import quantity","S2737","Fats, Animals, Raw","2013","2013","1000 t","3","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5072","Stock Variation","S2737","Fats, Animals, Raw","2013","2013","1000 t","1","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5911","Export quantity","S2737","Fats, Animals, Raw","2013","2013","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2737","Fats, Animals, Raw","2013","2013","1000 t","23","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5123","Losses","S2737","Fats, Animals, Raw","2013","2013","1000 t","1","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5131","Processing","S2737","Fats, Animals, Raw","2013","2013","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5154","Other uses (non-food)","S2737","Fats, Animals, Raw","2013","2013","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5170","Residuals","S2737","Fats, Animals, Raw","2013","2013","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5142","Food","S2737","Fats, Animals, Raw","2013","2013","1000 t","22","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2013","2013","kg/cap","0.23","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2737","Fats, Animals, Raw","2013","2013","kcal/cap/d","4.18","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2737","Fats, Animals, Raw","2013","2013","million Kcal","147955.86","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2737","Fats, Animals, Raw","2013","2013","g/cap/d","0.04","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","671","Protein supply quantity (t)","S2737","Fats, Animals, Raw","2013","2013","t","1527","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","684","Fat supply quantity (g/capita/day)","S2737","Fats, Animals, Raw","2013","2013","g/cap/d","0.44","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","681","Fat supply quantity (t)","S2737","Fats, Animals, Raw","2013","2013","t","15758.82","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5511","Production","S2737","Fats, Animals, Raw","2014","2014","1000 t","23","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import quantity","S2737","Fats, Animals, Raw","2014","2014","1000 t","3","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5072","Stock Variation","S2737","Fats, Animals, Raw","2014","2014","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2737","Fats, Animals, Raw","2014","2014","1000 t","25","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5123","Losses","S2737","Fats, Animals, Raw","2014","2014","1000 t","1","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5154","Other uses (non-food)","S2737","Fats, Animals, Raw","2014","2014","1000 t","1","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5170","Residuals","S2737","Fats, Animals, Raw","2014","2014","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5142","Food","S2737","Fats, Animals, Raw","2014","2014","1000 t","24","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2014","2014","kg/cap","0.24","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2737","Fats, Animals, Raw","2014","2014","kcal/cap/d","4.33","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2737","Fats, Animals, Raw","2014","2014","million Kcal","157491.91","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2737","Fats, Animals, Raw","2014","2014","g/cap/d","0.05","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","671","Protein supply quantity (t)","S2737","Fats, Animals, Raw","2014","2014","t","1680.3","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","684","Fat supply quantity (g/capita/day)","S2737","Fats, Animals, Raw","2014","2014","g/cap/d","0.46","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","681","Fat supply quantity (t)","S2737","Fats, Animals, Raw","2014","2014","t","16750.33","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5511","Production","S2737","Fats, Animals, Raw","2015","2015","1000 t","23","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import quantity","S2737","Fats, Animals, Raw","2015","2015","1000 t","2","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5072","Stock Variation","S2737","Fats, Animals, Raw","2015","2015","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5911","Export quantity","S2737","Fats, Animals, Raw","2015","2015","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2737","Fats, Animals, Raw","2015","2015","1000 t","25","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5123","Losses","S2737","Fats, Animals, Raw","2015","2015","1000 t","1","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5154","Other uses (non-food)","S2737","Fats, Animals, Raw","2015","2015","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5170","Residuals","S2737","Fats, Animals, Raw","2015","2015","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5142","Food","S2737","Fats, Animals, Raw","2015","2015","1000 t","24","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2015","2015","kg/cap","0.23","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2737","Fats, Animals, Raw","2015","2015","kcal/cap/d","4.27","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2737","Fats, Animals, Raw","2015","2015","million Kcal","159546.8","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2737","Fats, Animals, Raw","2015","2015","g/cap/d","0.05","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","671","Protein supply quantity (t)","S2737","Fats, Animals, Raw","2015","2015","t","1724.42","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","684","Fat supply quantity (g/capita/day)","S2737","Fats, Animals, Raw","2015","2015","g/cap/d","0.45","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","681","Fat supply quantity (t)","S2737","Fats, Animals, Raw","2015","2015","t","16959","I","Imputed value",""
